date,price,volume,afterUpdate
2022-07-16,108.778,4,0
2022-07-17,117.262,8,0
2022-07-18,130.87,1,0
2022-07-19,129.311,2,0
2022-07-20,132.673,5,0
2022-07-21,136.877,4,0
2022-07-23,127.393,8,0
2022-07-24,124.768,5,0
2022-07-26,122.17,1,0
2022-07-27,128.669,3,0
2022-07-28,126.015,3,0
2022-07-29,128.844,3,0
2022-07-30,127.934,2,0
2022-07-31,131.984,7,0
2022-08-01,123.484,4,0
2022-08-02,121.017,3,0
2022-08-03,130.828,2,0
2022-08-04,126.159,7,0
2022-08-05,126.275,3,0
2022-08-06,134.767,6,0
2022-08-07,127.413,3,0
2022-08-08,133.554,4,0
2022-08-10,126.534,7,0
2022-08-11,139.537,2,0
2022-08-12,127.37,2,0
2022-08-13,119.74,2,0
2022-08-14,122.791,5,0
2022-08-15,140.162,3,0
2022-08-16,132.97,1,0
2022-08-17,123.1,1,0
2022-08-18,128.534,5,0
2022-08-19,122.587,1,0
2022-08-20,133.413,4,0
2022-08-21,119.24,2,0
2022-08-22,136.016,5,0
2022-08-23,119.982,2,0
2022-08-24,119.95,1,0
2022-08-25,127.49,4,0
2022-08-26,125.962,4,0
2022-08-27,128.445,2,0
2022-08-28,128.511,4,0
2022-08-29,132.763,4,0
2022-08-30,126.976,4,0
2022-08-31,126.73,5,0
2022-09-01,122.915,6,0
2022-09-02,114.923,4,0
2022-09-04,132.277,6,0
2022-09-05,125.682,5,0
2022-09-06,118.853,7,0
2022-09-07,129.12,1,0
2022-09-08,128.54,4,0
2022-09-09,123.667,6,0
2022-09-10,129.746,4,0
2022-09-11,122.22,6,0
2022-09-12,117.487,2,0
2022-09-13,134.33,2,0
2022-09-15,134.964,1,0
2022-09-16,119.463,7,0
2022-09-17,114.146,6,0
2022-09-18,118.153,9,0
2022-09-19,118.46,2,0
2022-09-20,112.853,3,0
2022-09-21,119.776,3,0
2022-09-22,115.767,3,0
2022-09-23,79.884,3,0
2022-09-24,115.276,3,0
2022-09-25,112.084,3,0
2022-09-26,116.486,6,0
